201304,146,197,0,50,82.37
201304,108,142,0,50,116.89
201304,115,148,0,70,157.41
201211,26,27,1,20,32.06
201211,275,322,1,30,56.24
201211,268,308,1,40,66.13
201211,226,294,1,50,67.85
201211,206,246,1,50,84.69
201211,116,142,1,70,141.16
201211,14,16,0,20,69.57
201211,123,142,0,30,59.05
201211,94,102,0,40,134.69
201211,87,107,0,50,91.74
201211,53,62,0,50,130.84
201211,55,57,0,70,184.89
201212,36,41,1,20,28.68
201212,283,344,1,30,50.64
201212,287,354,1,40,56.28
201212,300,346,1,50,76.21
201212,245,284,1,50,64.31
201212,148,185,1,70,116.91
201212,10,11,0,20,28.82
201212,105,118,0,30,86.64
201212,122,136,0,40,61.73
201212,99,114,0,50,117.66
201212,87,97,0,50,130.56
201212,43,46,0,70,90.55
201301,49,56,1,20,30.94
201301,408,516,1,30,51.64
201301,366,460,1,40,47.58
201301,313,364,1,50,64.66
201301,258,315,1,50,75.58
201301,127,152,1,70,76.98
201301,20,25,0,20,41.05
201301,102,123,0,30,95.53
201301,114,129,0,40,75.14
201301,74,93,0,50,68.22
201301,78,92,0,50,122.37
201301,48,57,0,70,169.82
201302,4,4,1,10,17.43
201302,32,38,1,20,24.19
201302,270,326,1,30,52.98
201302,287,357,1,40,59.54
201302,207,243,1,50,72.27
201302,231,284,1,50,63.49
201302,98,128,1,70,131.95
201302,25,26,0,20,31.83
201302,124,134,0,30,78.08
201302,104,127,0,40,118.58
201302,90,114,0,50,130.79
201302,44,46,0,50,123.7
201302,35,42,0,70,378.55
201303,19,20,1,20,41.9
201303,232,261,1,30,51.24
201303,219,250,1,40,67.07
201303,167,193,1,50,74.71
201303,169,198,1,50,86.92
201303,102,131,1,70,89.14
201303,10,10,0,20,21.54
201303,91,102,0,30,75.33
201303,74,84,0,40,82.56
201303,58,72,0,50,156
201303,41,46,0,50,222.13
201303,41,48,0,70,251.57
201304,29,30,1,20,45.19
201304,244,278,1,30,49.85
201304,261,309,1,40,81.95
201304,228,261,1,50,86.98
201304,195,227,1,50,115.21
201304,104,116,1,70,127.33
201304,9,9,0,20,25.02
201304,89,102,0,30,58.19
201304,82,92,0,40,110.6
201304,61,68,0,50,197.23
201304,62,65,0,50,246.56
201304,42,48,0,70,193.44
201211,6,7,1,20,107.86
201211,38,41,1,30,115.97
201211,51,59,1,40,165.05
201211,57,66,1,50,171.92
201211,24,29,1,50,221.47
